ID	Name	Bgd count	Result count	Result gene list	Pct of bgd	Fold enrichment	Odds ratio	P-value	Benjamini	Bonferroni
GO:0016070	RNA metabolic process	688	293	Tb11.v5.0481,Tb927.1.120,Tb927.1.1600,Tb927.1.1620,Tb927.1.1690,Tb927.1.1730,Tb927.1.2580,Tb927.1.2990,Tb927.1.3010,Tb927.1.3050,Tb927.1.3860,Tb927.1.540,Tb927.1.560,Tb927.10.10010,Tb927.10.10160,Tb927.10.10170,Tb927.10.10700,Tb927.10.10830,Tb927.10.11190,Tb927.10.12090,Tb927.10.12250,Tb927.10.12600,Tb927.10.12980,Tb927.10.13310,Tb927.10.13320,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1630,Tb927.10.1720,Tb927.10.1730,Tb927.10.1960,Tb927.10.2520,Tb927.10.2700,Tb927.10.2720,Tb927.10.2780,Tb927.10.3080,Tb927.10.3110,Tb927.10.3540,Tb927.10.3570,Tb927.10.3630,Tb927.10.380,Tb927.10.4660,Tb927.10.4730,Tb927.10.5440,Tb927.10.6090,Tb927.10.6220,Tb927.10.6650,Tb927.10.6680,Tb927.10.6850,Tb927.10.7050,Tb927.10.7280,Tb927.10.7450,Tb927.10.7550,Tb927.10.7710,Tb927.10.7810,Tb927.10.7940,Tb927.10.8690,Tb927.10.9000,Tb927.10.9050,Tb927.10.9130,Tb927.10.9160,Tb927.10.9400,Tb927.10.9410,Tb927.10.9660,Tb927.11.10420,Tb927.11.10480,Tb927.11.1050,Tb927.11.10750,Tb927.11.10860,Tb927.11.11610,Tb927.11.11660,Tb927.11.11850,Tb927.11.1200,Tb927.11.1250,Tb927.11.13070,Tb927.11.13240,Tb927.11.13930,Tb927.11.13970,Tb927.11.14120,Tb927.11.14150,Tb927.11.14380,Tb927.11.14490,Tb927.11.14580,Tb927.11.14960,Tb927.11.15000,Tb927.11.15170,Tb927.11.15350,Tb927.11.15430,Tb927.11.15460,Tb927.11.1550,Tb927.11.15630,Tb927.11.15650,Tb927.11.15690,Tb927.11.15850,Tb927.11.16530,Tb927.11.16590,Tb927.11.16600,Tb927.11.1710,Tb927.11.1890,Tb927.11.1990,Tb927.11.230,Tb927.11.2900,Tb927.11.2990,Tb927.11.3010,Tb927.11.3340,Tb927.11.3480,Tb927.11.3730,Tb927.11.460,Tb927.11.470,Tb927.11.4890,Tb927.11.4960,Tb927.11.4980,Tb927.11.5170,Tb927.11.5240,Tb927.11.5480,Tb927.11.5500,Tb927.11.5730,Tb927.11.5990,Tb927.11.630,Tb927.11.6670,Tb927.11.6740,Tb927.11.6790,Tb927.11.7170,Tb927.11.7960,Tb927.11.8290,Tb927.11.850,Tb927.11.8770,Tb927.11.8880,Tb927.11.9080,Tb927.11.9140,Tb927.11.9150,Tb927.11.9210,Tb927.11.9310,Tb927.11.940,Tb927.11.9640,Tb927.2.1860,Tb927.2.2180,Tb927.2.3160,Tb927.2.3180,Tb927.2.340,Tb927.2.380,Tb927.2.4550,Tb927.2.5030,Tb927.2.510,Tb927.2.5810,Tb927.2.6100,Tb927.3.1140,Tb927.3.1230,Tb927.3.1270,Tb927.3.1350,Tb927.3.1590,Tb927.3.1780,Tb927.3.1930,Tb927.3.2130,Tb927.3.2190,Tb927.3.2670,Tb927.3.2770,Tb927.3.3220,Tb927.3.3230,Tb927.3.3590,Tb927.3.3670,Tb927.3.3840,Tb927.3.3910,Tb927.3.3970,Tb927.3.3990,Tb927.3.5100,Tb927.3.5270,Tb927.3.5280,Tb927.3.5500,Tb927.3.5580,Tb927.3.830,Tb927.3.870,Tb927.4.1380,Tb927.4.1830,Tb927.4.1900,Tb927.4.1930,Tb927.4.1990,Tb927.4.2310,Tb927.4.2430,Tb927.4.2630,Tb927.4.3510,Tb927.4.3840,Tb927.4.4030,Tb927.4.4110,Tb927.4.4150,Tb927.4.4930,Tb927.5.1080,Tb927.5.1150,Tb927.5.1200,Tb927.5.1560,Tb927.5.2060,Tb927.5.2130,Tb927.5.2290,Tb927.5.2420,Tb927.5.2530,Tb927.5.3010,Tb927.5.3020,Tb927.5.3520,Tb927.5.3750,Tb927.5.3940,Tb927.5.4270,Tb927.5.4320,Tb927.5.840,Tb927.6.1200,Tb927.6.1610,Tb927.6.1900,Tb927.6.2000,Tb927.6.2060,Tb927.6.2140,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.2970,Tb927.6.3130,Tb927.6.3160,Tb927.6.3210,Tb927.6.3510,Tb927.6.3690,Tb927.6.4340,Tb927.6.5110,Tb927.6.670,Tb927.7.1170,Tb927.7.1440,Tb927.7.1510,Tb927.7.1620,Tb927.7.1710,Tb927.7.1770,Tb927.7.2080,Tb927.7.2310,Tb927.7.270,Tb927.7.2800,Tb927.7.320,Tb927.7.3780,Tb927.7.3950,Tb927.7.4340,Tb927.7.6450,Tb927.7.6470,Tb927.7.700,Tb927.7.800,Tb927.7.880,Tb927.8.1260,Tb927.8.2000,Tb927.8.2080,Tb927.8.2090,Tb927.8.2600,Tb927.8.3560,Tb927.8.3710,Tb927.8.3750,Tb927.8.4170,Tb927.8.4450,Tb927.8.4790,Tb927.8.4800,Tb927.8.4830,Tb927.8.5040,Tb927.8.5490,Tb927.8.5720,Tb927.8.5770,Tb927.8.5820,Tb927.8.5980,Tb927.8.6540,Tb927.8.6560,Tb927.8.750,Tb927.8.8170,Tb927.8.8180,Tb927.9.11250,Tb927.9.12040,Tb927.9.12090,Tb927.9.12100,Tb927.9.12670,Tb927.9.12770,Tb927.9.12900,Tb927.9.13130,Tb927.9.13280,Tb927.9.13340,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.1880,Tb927.9.3350,Tb927.9.3990,Tb927.9.4300,Tb927.9.4360,Tb927.9.4950,Tb927.9.5630,Tb927.9.5710,Tb927.9.5880,Tb927.9.6650,Tb927.9.7150,Tb927.9.8200,Tb927.9.8780,Tb927.9.9220,Tb927.9.9970,	42.6	1.26	1.5	3.4393747609e-07	0.00051845941365	0.000795527382197
GO:0090304	nucleic acid metabolic process	896	370	Tb11.v5.0481,Tb11.v5.0570,Tb11.v5.0764,Tb927.1.120,Tb927.1.1600,Tb927.1.1620,Tb927.1.1690,Tb927.1.1730,Tb927.1.2580,Tb927.1.2990,Tb927.1.3010,Tb927.1.3050,Tb927.1.3860,Tb927.1.4480,Tb927.1.540,Tb927.1.560,Tb927.10.10010,Tb927.10.10160,Tb927.10.10170,Tb927.10.10700,Tb927.10.10830,Tb927.10.11190,Tb927.10.12020,Tb927.10.12090,Tb927.10.12250,Tb927.10.12600,Tb927.10.12980,Tb927.10.13310,Tb927.10.13320,Tb927.10.13970,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1630,Tb927.10.1720,Tb927.10.1730,Tb927.10.1960,Tb927.10.2520,Tb927.10.2700,Tb927.10.2720,Tb927.10.2780,Tb927.10.3080,Tb927.10.3110,Tb927.10.340,Tb927.10.3540,Tb927.10.3570,Tb927.10.3630,Tb927.10.380,Tb927.10.4660,Tb927.10.4730,Tb927.10.5440,Tb927.10.6090,Tb927.10.6220,Tb927.10.6410,Tb927.10.6650,Tb927.10.6680,Tb927.10.6850,Tb927.10.7050,Tb927.10.7280,Tb927.10.7450,Tb927.10.7550,Tb927.10.7710,Tb927.10.7810,Tb927.10.7940,Tb927.10.7990,Tb927.10.8690,Tb927.10.880,Tb927.10.9000,Tb927.10.9050,Tb927.10.910,Tb927.10.9130,Tb927.10.9160,Tb927.10.9400,Tb927.10.9410,Tb927.10.9660,Tb927.11.10190,Tb927.11.10420,Tb927.11.10480,Tb927.11.1050,Tb927.11.10750,Tb927.11.10860,Tb927.11.11550,Tb927.11.11610,Tb927.11.11640,Tb927.11.11660,Tb927.11.11850,Tb927.11.1200,Tb927.11.12250,Tb927.11.12350,Tb927.11.1250,Tb927.11.12600,Tb927.11.13070,Tb927.11.13240,Tb927.11.13930,Tb927.11.13970,Tb927.11.14120,Tb927.11.14150,Tb927.11.14380,Tb927.11.14490,Tb927.11.14580,Tb927.11.14890,Tb927.11.14960,Tb927.11.15000,Tb927.11.15170,Tb927.11.15350,Tb927.11.15430,Tb927.11.15460,Tb927.11.1550,Tb927.11.15630,Tb927.11.15650,Tb927.11.15690,Tb927.11.15850,Tb927.11.16140,Tb927.11.16530,Tb927.11.16590,Tb927.11.16600,Tb927.11.1710,Tb927.11.1890,Tb927.11.1990,Tb927.11.230,Tb927.11.2550,Tb927.11.2780,Tb927.11.2900,Tb927.11.2990,Tb927.11.3010,Tb927.11.3340,Tb927.11.3480,Tb927.11.3730,Tb927.11.460,Tb927.11.470,Tb927.11.4890,Tb927.11.4960,Tb927.11.4980,Tb927.11.5170,Tb927.11.5240,Tb927.11.5430,Tb927.11.5480,Tb927.11.5500,Tb927.11.5550,Tb927.11.5570,Tb927.11.5670,Tb927.11.5690,Tb927.11.5730,Tb927.11.5990,Tb927.11.630,Tb927.11.6670,Tb927.11.6740,Tb927.11.6790,Tb927.11.7030,Tb927.11.7170,Tb927.11.750,Tb927.11.7960,Tb927.11.8010,Tb927.11.8290,Tb927.11.850,Tb927.11.8700,Tb927.11.8770,Tb927.11.8880,Tb927.11.9080,Tb927.11.9130,Tb927.11.9140,Tb927.11.9150,Tb927.11.9170,Tb927.11.9210,Tb927.11.9310,Tb927.11.940,Tb927.11.9640,Tb927.2.1860,Tb927.2.2180,Tb927.2.3160,Tb927.2.3180,Tb927.2.340,Tb927.2.380,Tb927.2.3930,Tb927.2.4390,Tb927.2.4550,Tb927.2.5030,Tb927.2.510,Tb927.2.5750,Tb927.2.5810,Tb927.2.6100,Tb927.3.1130,Tb927.3.1140,Tb927.3.1230,Tb927.3.1270,Tb927.3.1350,Tb927.3.1590,Tb927.3.1780,Tb927.3.1930,Tb927.3.2130,Tb927.3.2190,Tb927.3.2670,Tb927.3.2770,Tb927.3.3090,Tb927.3.3220,Tb927.3.3230,Tb927.3.3590,Tb927.3.3670,Tb927.3.3840,Tb927.3.3910,Tb927.3.3970,Tb927.3.3990,Tb927.3.4160,Tb927.3.5030,Tb927.3.5100,Tb927.3.5230,Tb927.3.5270,Tb927.3.5280,Tb927.3.5500,Tb927.3.5580,Tb927.3.830,Tb927.3.870,Tb927.4.1380,Tb927.4.1480,Tb927.4.1830,Tb927.4.1900,Tb927.4.1930,Tb927.4.1990,Tb927.4.2310,Tb927.4.2430,Tb927.4.2480,Tb927.4.2630,Tb927.4.3510,Tb927.4.3840,Tb927.4.3960,Tb927.4.4030,Tb927.4.4110,Tb927.4.4150,Tb927.4.4930,Tb927.5.1080,Tb927.5.1150,Tb927.5.1200,Tb927.5.1560,Tb927.5.2020,Tb927.5.2060,Tb927.5.2130,Tb927.5.2290,Tb927.5.2420,Tb927.5.2530,Tb927.5.2780,Tb927.5.3010,Tb927.5.3020,Tb927.5.3520,Tb927.5.3670,Tb927.5.3750,Tb927.5.3940,Tb927.5.4270,Tb927.5.4320,Tb927.5.670,Tb927.5.840,Tb927.6.1200,Tb927.6.1580,Tb927.6.1610,Tb927.6.1640,Tb927.6.1650,Tb927.6.1900,Tb927.6.2000,Tb927.6.2060,Tb927.6.2140,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.2920,Tb927.6.2970,Tb927.6.3130,Tb927.6.3160,Tb927.6.3210,Tb927.6.3510,Tb927.6.3580,Tb927.6.3690,Tb927.6.3890,Tb927.6.4340,Tb927.6.4650,Tb927.6.4780,Tb927.6.5110,Tb927.6.670,Tb927.7.1070,Tb927.7.1170,Tb927.7.1200,Tb927.7.1440,Tb927.7.1510,Tb927.7.1620,Tb927.7.1690,Tb927.7.1710,Tb927.7.1770,Tb927.7.2080,Tb927.7.2310,Tb927.7.270,Tb927.7.2800,Tb927.7.320,Tb927.7.3780,Tb927.7.3950,Tb927.7.4080,Tb927.7.4340,Tb927.7.5310,Tb927.7.600,Tb927.7.6450,Tb927.7.6470,Tb927.7.700,Tb927.7.800,Tb927.7.880,Tb927.8.1260,Tb927.8.2000,Tb927.8.2080,Tb927.8.2090,Tb927.8.2230,Tb927.8.2600,Tb927.8.3560,Tb927.8.3710,Tb927.8.3750,Tb927.8.4170,Tb927.8.4450,Tb927.8.4790,Tb927.8.4800,Tb927.8.4830,Tb927.8.4880,Tb927.8.4900,Tb927.8.5040,Tb927.8.5490,Tb927.8.5510,Tb927.8.5720,Tb927.8.5770,Tb927.8.5820,Tb927.8.5980,Tb927.8.6540,Tb927.8.6560,Tb927.8.6690,Tb927.8.750,Tb927.8.8170,Tb927.8.8180,Tb927.9.10440,Tb927.9.11250,Tb927.9.11930,Tb927.9.12040,Tb927.9.12090,Tb927.9.12100,Tb927.9.12300,Tb927.9.12670,Tb927.9.12770,Tb927.9.12900,Tb927.9.13130,Tb927.9.13280,Tb927.9.13340,Tb927.9.14330,Tb927.9.14410,Tb927.9.15030,Tb927.9.15060,Tb927.9.15330,Tb927.9.1680,Tb927.9.1730,Tb927.9.1880,Tb927.9.2030,Tb927.9.3350,Tb927.9.3880,Tb927.9.3990,Tb927.9.4300,Tb927.9.4360,Tb927.9.4390,Tb927.9.4950,Tb927.9.5190,Tb927.9.5630,Tb927.9.5710,Tb927.9.5880,Tb927.9.6010,Tb927.9.6650,Tb927.9.7150,Tb927.9.8200,Tb927.9.8780,Tb927.9.9220,Tb927.9.9970,	41.3	1.22	1.43	4.48300400908e-07	0.00051845941365	0.0010369188273
GO:0006396	RNA processing	490	216	Tb11.v5.0481,Tb927.1.1690,Tb927.1.1730,Tb927.1.2580,Tb927.1.2990,Tb927.1.3010,Tb927.1.3050,Tb927.1.560,Tb927.10.10010,Tb927.10.10160,Tb927.10.10170,Tb927.10.10700,Tb927.10.10830,Tb927.10.11190,Tb927.10.12090,Tb927.10.12600,Tb927.10.12980,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1720,Tb927.10.1730,Tb927.10.1960,Tb927.10.2700,Tb927.10.2720,Tb927.10.3080,Tb927.10.3630,Tb927.10.380,Tb927.10.5440,Tb927.10.6220,Tb927.10.6650,Tb927.10.7280,Tb927.10.7450,Tb927.10.7710,Tb927.10.7810,Tb927.10.7940,Tb927.10.8690,Tb927.10.9000,Tb927.10.9130,Tb927.10.9160,Tb927.10.9400,Tb927.10.9660,Tb927.11.10480,Tb927.11.1050,Tb927.11.10750,Tb927.11.10860,Tb927.11.11610,Tb927.11.11660,Tb927.11.11850,Tb927.11.1200,Tb927.11.1250,Tb927.11.13930,Tb927.11.13970,Tb927.11.14150,Tb927.11.14380,Tb927.11.14580,Tb927.11.14960,Tb927.11.15000,Tb927.11.15170,Tb927.11.15350,Tb927.11.15430,Tb927.11.15460,Tb927.11.15630,Tb927.11.15650,Tb927.11.15690,Tb927.11.15850,Tb927.11.16590,Tb927.11.16600,Tb927.11.1890,Tb927.11.230,Tb927.11.2900,Tb927.11.3010,Tb927.11.3340,Tb927.11.460,Tb927.11.4890,Tb927.11.4980,Tb927.11.5170,Tb927.11.5240,Tb927.11.5480,Tb927.11.5500,Tb927.11.5730,Tb927.11.6670,Tb927.11.6740,Tb927.11.6790,Tb927.11.7960,Tb927.11.850,Tb927.11.8770,Tb927.11.8880,Tb927.11.9080,Tb927.11.9140,Tb927.11.9150,Tb927.11.9210,Tb927.11.9310,Tb927.2.1860,Tb927.2.2180,Tb927.2.3180,Tb927.2.4550,Tb927.2.6100,Tb927.3.1140,Tb927.3.1230,Tb927.3.1270,Tb927.3.1350,Tb927.3.1590,Tb927.3.1780,Tb927.3.1930,Tb927.3.2190,Tb927.3.2670,Tb927.3.2770,Tb927.3.3590,Tb927.3.3670,Tb927.3.3840,Tb927.3.3970,Tb927.3.5270,Tb927.3.5280,Tb927.3.870,Tb927.4.1830,Tb927.4.1930,Tb927.4.1990,Tb927.4.2430,Tb927.4.2630,Tb927.4.3840,Tb927.4.4030,Tb927.4.4110,Tb927.4.4150,Tb927.4.4930,Tb927.5.1080,Tb927.5.1150,Tb927.5.1200,Tb927.5.1560,Tb927.5.2060,Tb927.5.2130,Tb927.5.2290,Tb927.5.2530,Tb927.5.3010,Tb927.5.3020,Tb927.5.3520,Tb927.5.3750,Tb927.5.3940,Tb927.5.4270,Tb927.5.4320,Tb927.5.840,Tb927.6.1200,Tb927.6.1610,Tb927.6.1900,Tb927.6.2000,Tb927.6.2140,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.2970,Tb927.6.3130,Tb927.6.3160,Tb927.6.3210,Tb927.6.3510,Tb927.6.3690,Tb927.6.4340,Tb927.6.5110,Tb927.6.670,Tb927.7.1170,Tb927.7.1440,Tb927.7.1510,Tb927.7.1620,Tb927.7.2080,Tb927.7.270,Tb927.7.2800,Tb927.7.320,Tb927.7.3780,Tb927.7.3950,Tb927.7.4340,Tb927.7.6450,Tb927.7.6470,Tb927.7.700,Tb927.7.800,Tb927.7.880,Tb927.8.1260,Tb927.8.2000,Tb927.8.2080,Tb927.8.2090,Tb927.8.2600,Tb927.8.3710,Tb927.8.3750,Tb927.8.4170,Tb927.8.4450,Tb927.8.4790,Tb927.8.4800,Tb927.8.4830,Tb927.8.5040,Tb927.8.5490,Tb927.8.5720,Tb927.8.5770,Tb927.8.5820,Tb927.8.6560,Tb927.8.8170,Tb927.8.8180,Tb927.9.11250,Tb927.9.12040,Tb927.9.12090,Tb927.9.12100,Tb927.9.12670,Tb927.9.12770,Tb927.9.13280,Tb927.9.13340,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.1880,Tb927.9.3350,Tb927.9.3990,Tb927.9.4300,Tb927.9.4360,Tb927.9.4950,Tb927.9.5880,Tb927.9.7150,Tb927.9.8200,Tb927.9.8780,Tb927.9.9220,	44.1	1.3	1.59	7.11450288351e-07	0.000548528172319	0.00164558451696
GO:0034660	ncRNA metabolic process	274	124	Tb11.v5.0481,Tb927.1.1600,Tb927.1.2580,Tb927.1.2990,Tb927.1.560,Tb927.10.10010,Tb927.10.11190,Tb927.10.12600,Tb927.10.12980,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1720,Tb927.10.1960,Tb927.10.2700,Tb927.10.2720,Tb927.10.3080,Tb927.10.3630,Tb927.10.7450,Tb927.10.7710,Tb927.10.7810,Tb927.10.8690,Tb927.10.9410,Tb927.11.10480,Tb927.11.1050,Tb927.11.10860,Tb927.11.11660,Tb927.11.13070,Tb927.11.13930,Tb927.11.14120,Tb927.11.14960,Tb927.11.15170,Tb927.11.15460,Tb927.11.15630,Tb927.11.16600,Tb927.11.1990,Tb927.11.2900,Tb927.11.3010,Tb927.11.3730,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5240,Tb927.11.5480,Tb927.11.6670,Tb927.11.6740,Tb927.11.6790,Tb927.11.7170,Tb927.11.850,Tb927.11.8770,Tb927.11.8880,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.11.9640,Tb927.2.2180,Tb927.2.4550,Tb927.3.1350,Tb927.3.3590,Tb927.3.3970,Tb927.3.5580,Tb927.4.1380,Tb927.4.1830,Tb927.4.2310,Tb927.4.2430,Tb927.4.2630,Tb927.4.4030,Tb927.4.4110,Tb927.5.1080,Tb927.5.1200,Tb927.5.1560,Tb927.5.2530,Tb927.5.3520,Tb927.5.3940,Tb927.5.4270,Tb927.5.840,Tb927.6.1610,Tb927.6.1900,Tb927.6.2060,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.2970,Tb927.6.3130,Tb927.6.3210,Tb927.6.3510,Tb927.6.3690,Tb927.6.670,Tb927.7.1440,Tb927.7.1510,Tb927.7.1710,Tb927.7.270,Tb927.7.3780,Tb927.7.4340,Tb927.7.6450,Tb927.7.6470,Tb927.7.700,Tb927.8.1260,Tb927.8.2000,Tb927.8.2080,Tb927.8.2600,Tb927.8.3710,Tb927.8.3750,Tb927.8.4450,Tb927.8.4800,Tb927.8.5040,Tb927.8.5490,Tb927.8.5720,Tb927.8.5770,Tb927.8.5820,Tb927.9.11250,Tb927.9.12090,Tb927.9.12100,Tb927.9.13340,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.1880,Tb927.9.3990,Tb927.9.4950,Tb927.9.6650,Tb927.9.8200,Tb927.9.8780,Tb927.9.9220,	45.3	1.34	1.65	4.16656121909e-05	0.0240931402494	0.0963725609977
GO:0034470	ncRNA processing	241	109	Tb11.v5.0481,Tb927.1.2580,Tb927.1.2990,Tb927.1.560,Tb927.10.10010,Tb927.10.11190,Tb927.10.12980,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1720,Tb927.10.1960,Tb927.10.2700,Tb927.10.2720,Tb927.10.3080,Tb927.10.3630,Tb927.10.7450,Tb927.10.7710,Tb927.10.7810,Tb927.10.8690,Tb927.11.10480,Tb927.11.1050,Tb927.11.10860,Tb927.11.11660,Tb927.11.13930,Tb927.11.14960,Tb927.11.15170,Tb927.11.15460,Tb927.11.15630,Tb927.11.16600,Tb927.11.2900,Tb927.11.3010,Tb927.11.460,Tb927.11.4980,Tb927.11.5170,Tb927.11.5240,Tb927.11.5480,Tb927.11.6670,Tb927.11.6740,Tb927.11.6790,Tb927.11.850,Tb927.11.8770,Tb927.11.8880,Tb927.11.9080,Tb927.11.9210,Tb927.11.9310,Tb927.2.2180,Tb927.2.4550,Tb927.3.1350,Tb927.3.3590,Tb927.3.3970,Tb927.4.1830,Tb927.4.2430,Tb927.4.2630,Tb927.4.4030,Tb927.4.4110,Tb927.5.1080,Tb927.5.1200,Tb927.5.1560,Tb927.5.2530,Tb927.5.3520,Tb927.5.3940,Tb927.5.4270,Tb927.5.840,Tb927.6.1610,Tb927.6.1900,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.2970,Tb927.6.3130,Tb927.6.3210,Tb927.6.3510,Tb927.6.3690,Tb927.6.670,Tb927.7.1440,Tb927.7.1510,Tb927.7.270,Tb927.7.3780,Tb927.7.4340,Tb927.7.6450,Tb927.7.6470,Tb927.7.700,Tb927.8.1260,Tb927.8.2000,Tb927.8.2080,Tb927.8.2600,Tb927.8.3710,Tb927.8.3750,Tb927.8.4450,Tb927.8.4800,Tb927.8.5040,Tb927.8.5490,Tb927.8.5720,Tb927.8.5770,Tb927.8.5820,Tb927.9.11250,Tb927.9.12090,Tb927.9.12100,Tb927.9.13340,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.1880,Tb927.9.3990,Tb927.9.4950,Tb927.9.8200,Tb927.9.8780,Tb927.9.9220,	45.2	1.34	1.64	0.000122943911663	0.0568738535351	0.284369267675
GO:0140053	mitochondrial gene expression	63	35	Tb927.1.1730,Tb927.1.3010,Tb927.10.10160,Tb927.10.10830,Tb927.10.1730,Tb927.10.380,Tb927.10.9000,Tb927.11.1250,Tb927.11.15850,Tb927.11.5500,Tb927.11.7960,Tb927.11.870,Tb927.11.9140,Tb927.11.9150,Tb927.11.9640,Tb927.2.1860,Tb927.2.3180,Tb927.2.6100,Tb927.3.1590,Tb927.3.2670,Tb927.3.2770,Tb927.3.3630,Tb927.4.1990,Tb927.4.4150,Tb927.4.4600,Tb927.5.3010,Tb927.5.3360,Tb927.6.1200,Tb927.6.2140,Tb927.6.2500,Tb927.7.3950,Tb927.7.800,Tb927.8.8170,Tb927.8.8180,Tb927.9.12770,	55.6	1.64	2.47	0.000302641415548	0.0917623942328	0.700009594163
GO:0016072	rRNA metabolic process	155	73	Tb11.v5.0481,Tb927.1.2580,Tb927.1.560,Tb927.10.10010,Tb927.10.14330,Tb927.10.15380,Tb927.10.15810,Tb927.10.1720,Tb927.10.1960,Tb927.10.2700,Tb927.10.7450,Tb927.10.7710,Tb927.10.7810,Tb927.11.10480,Tb927.11.1050,Tb927.11.10860,Tb927.11.13930,Tb927.11.14960,Tb927.11.15170,Tb927.11.15460,Tb927.11.15630,Tb927.11.16600,Tb927.11.2900,Tb927.11.460,Tb927.11.4980,Tb927.11.5480,Tb927.11.6740,Tb927.11.6790,Tb927.11.8770,Tb927.11.9080,Tb927.11.9210,Tb927.2.2180,Tb927.2.4550,Tb927.3.1350,Tb927.3.3590,Tb927.3.3970,Tb927.4.2630,Tb927.5.1080,Tb927.5.1200,Tb927.5.1560,Tb927.5.2530,Tb927.5.3940,Tb927.5.4270,Tb927.5.840,Tb927.6.1610,Tb927.6.1900,Tb927.6.2780,Tb927.6.2840,Tb927.6.2910,Tb927.6.3210,Tb927.6.670,Tb927.7.1710,Tb927.7.270,Tb927.7.4340,Tb927.7.700,Tb927.8.1260,Tb927.8.2000,Tb927.8.2600,Tb927.8.3750,Tb927.8.4450,Tb927.8.4800,Tb927.8.5040,Tb927.8.5490,Tb927.8.5820,Tb927.9.11250,Tb927.9.12100,Tb927.9.13340,Tb927.9.14410,Tb927.9.15060,Tb927.9.15330,Tb927.9.1880,Tb927.9.3990,Tb927.9.8200,	47.1	1.39	1.76	0.000368926021687	0.0917623942328	0.853325888163
GO:0000963	mitochondrial RNA processing	50	29	Tb927.1.1730,Tb927.1.3010,Tb927.10.10160,Tb927.10.10830,Tb927.10.1730,Tb927.10.380,Tb927.10.9000,Tb927.11.1250,Tb927.11.15850,Tb927.11.5500,Tb927.11.7960,Tb927.11.9140,Tb927.11.9150,Tb927.2.1860,Tb927.2.3180,Tb927.2.6100,Tb927.3.1590,Tb927.3.2670,Tb927.3.2770,Tb927.4.1990,Tb927.4.4150,Tb927.5.3010,Tb927.6.1200,Tb927.6.2140,Tb927.7.3950,Tb927.7.800,Tb927.8.8170,Tb927.8.8180,Tb927.9.12770,	58.0	1.72	2.72	0.000370795777536	0.0917623942328	0.85765063344
GO:0022616	DNA strand elongation	10	9	Tb927.10.340,Tb927.11.12250,Tb927.11.16140,Tb927.2.3930,Tb927.3.1130,Tb927.6.4780,Tb927.8.3560,Tb927.8.4880,Tb927.9.5190,	90.0	2.66	17.69	0.000396724575153	0.0917623942328	0.917623942328
GO:0006271	DNA strand elongation involved in DNA replication	10	9	Tb927.10.340,Tb927.11.12250,Tb927.11.16140,Tb927.2.3930,Tb927.3.1130,Tb927.6.4780,Tb927.8.3560,Tb927.8.4880,Tb927.9.5190,	90.0	2.66	17.69	0.000396724575153	0.0917623942328	0.917623942328
